Country Name,Country Code,Series Name,Series Code,2018 [YR2018],2019 [YR2019]
Low & middle income,LMY,Imports of goods and services (current US$),NE.IMP.GNFS.CD,7278361549067.98,7106078419207.17
Low & middle income,LMY,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,..,..
Low & middle income,LMY,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,24.4309019819123,23.3021410322257
Low income,LIC,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,8.67209817001388,4.12511490059153
Low income,LIC,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,19.6076168861161,18.1673897805823
"Low income,LIC,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,87574810713.3866,86126690702.8005"
Low income,LIC,Imports of goods and services (current US$),NE.IMP.GNFS.CD,145536025910.492,145492345062.97
Low income,LIC,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,9.78379774130929,0.707901417754272
Low income,LIC,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,34.6339993441994,32.5402809701642
Lower middle income,LMC,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,10.7693302979394,1.46955418123349
Lower middle income,LMC,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,24.7817743861135,24.1230930067648
"Lower middle income,LMC,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,1440523009521.82,1492248746962.99"
Lower middle income,LMC,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1776855038405.39,1748453816727.55
Lower middle income,LMC,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,9.13659291619081,0.659533794053928
Lower middle income,LMC,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,29.6433061150652,27.7589098213871
Middle East & North Africa,MEA,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,5.58600362937179,-2.12890387888964
Middle East & North Africa,MEA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,42.8744922837697,40.5257319377205
"Middle East & North Africa,MEA,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,..,.."
Middle East & North Africa,MEA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1284235859935.37,1303477967838.88
Middle East & North Africa,MEA,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,1.37487273042925,1.29808891739228
Middle East & North Africa,MEA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,35.5875852560026,36.2232690014777
Middle East & North Africa (excluding high income),MNA,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,8.76840637793279,-4.54573122766547
Middle East & North Africa (excluding high income),MNA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,29.60441133977,26.4695697345405
"Middle East & North Africa (excluding high income),MNA,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,446496783512.857,438048676911.032"
Middle East & North Africa (excluding high income),MNA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,475588899374.596,470880288542.923
Middle East & North Africa (excluding high income),MNA,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,-0.459879199682049,-2.86097929484758
Middle East & North Africa (excluding high income),MNA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,31.9043527983713,31.8124503306006
Middle East & North Africa (IDA & IBRD countries),TMN,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,8.81165048107792,-4.58838639008707
Middle East & North Africa (IDA & IBRD countries),TMN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,29.7550217723549,26.597786351248
"Middle East & North Africa (IDA & IBRD countries),TMN,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,444316895475.419,435753569324.178"
Middle East & North Africa (IDA & IBRD countries),TMN,Imports of goods and services (current US$),NE.IMP.GNFS.CD,466565199374.596,461718588542.923
Middle East & North Africa (IDA & IBRD countries),TMN,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,-0.548233336154752,-2.94162863789002
Middle East & North Africa (IDA & IBRD countries),TMN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,31.6445338244419,31.5587930681765
Middle income,MIC,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,..,..
Middle income,MIC,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,23.7068097007299,22.9107273690748
"Middle income,MIC,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,6888099859983.5,6896208690159.43"
Middle income,MIC,Imports of goods and services (current US$),NE.IMP.GNFS.CD,7132292406991.75,6960603046026.74
Middle income,MIC,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,..,..
Middle income,MIC,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,24.2842893153782,23.1653025154614
North America,NAC,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2.98470955625223,0.841096337544229
North America,NAC,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,13.843935175664,13.341448753549
"North America,NAC,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,3101700704425.13,3112013272875.54"
North America,NAC,Imports of goods and services (current US$),NE.IMP.GNFS.CD,3724397899767.31,3708304240631.38
North America,NAC,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,3.95241671096727,0.974065402379878
North America,NAC,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,16.6348924058711,15.9215295151107
Not classified,INX,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,..,..
Not classified,INX,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,..
"Not classified,INX,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,..,.."
Not classified,INX,Imports of goods and services (current US$),NE.IMP.GNFS.CD,..,..
Not classified,INX,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,..,..
Not classified,INX,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,..,..
OECD members,OED,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,3.58661916005072,2.0906007475991
OECD members,OED,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,28.4145312586922,27.7985074679276
"OECD members,OED,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,15286100050883.9,15118578417481.5"
OECD members,OED,Imports of goods and services (current US$),NE.IMP.GNFS.CD,15152454470308.6,15002341983554
OECD members,OED,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,3.77836912315894,2.44644164546801
OECD members,OED,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,28.2527608756944,27.6900810298527
Other small states,OSS,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,5.28738954047947,4.54036364577621
Other small states,OSS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,70.5513762921548,70.6831561734079
"Other small states,OSS,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,141866629066.506,145554896069.364"
Other small states,OSS,Imports of goods and services (current US$),NE.IMP.GNFS.CD,132531936479.784,131688834463.469
Other small states,OSS,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,6.6560376473761,2.70055386004327
Other small states,OSS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,67.2400475846336,66.3396113868189
Pacific island small states,PSS,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,..,..
Pacific island small states,PSS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,42.2109428336416,42.3902253482075
"Pacific island small states,PSS,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,4606632544.10312,4432061730.63788"
Pacific island small states,PSS,Imports of goods and services (current US$),NE.IMP.GNFS.CD,6115817789.51315,6312513029.746
Pacific island small states,PSS,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,..,..
Pacific island small states,PSS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,56.665566153479,58.9286968549394
Post-demographic dividend,PST,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,3.46317071343,1.27312462061786
Post-demographic dividend,PST,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,29.4457648500557,28.6121329065677
"Post-demographic dividend,PST,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,14924314400984.6,14663098340563.1"
Post-demographic dividend,PST,Imports of goods and services (current US$),NE.IMP.GNFS.CD,14770526040540.3,14484316683261.4
Post-demographic dividend,PST,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,4.11105687119576,1.2376639007055
Post-demographic dividend,PST,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,29.1918474690202,28.3257030409765
Pre-demographic dividend,PRE,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,3.60098638320724,2.01205690677972
Pre-demographic dividend,PRE,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,25.4446940184035,23.2039990741754
"Pre-demographic dividend,PRE,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,345376179821.227,340452689969.811"
Pre-demographic dividend,PRE,Imports of goods and services (current US$),NE.IMP.GNFS.CD,324608337821.686,329487774810.342
Pre-demographic dividend,PRE,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,8.45267111091412,4.41039129051613
Pre-demographic dividend,PRE,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,23.9519330043031,23.0583926604421
Small states,SST,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,5.5001075306635,4.50978043739359
Small states,SST,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,65.3520158230366,65.3257573058275
"Small states,SST,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,162701796154.846,167369209044.785"
Small states,SST,Imports of goods and services (current US$),NE.IMP.GNFS.CD,159458039052.997,158581892733.968
Small states,SST,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,6.22928252928705,2.5505458293097
Small states,SST,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,65.1852278903001,64.1340839404612
South Asia,SAS,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,11.1885240156666,-1.29476580662232
South Asia,SAS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,18.0589549695697,17.3076740112407
"South Asia,SAS,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,640866155356.939,649840273643.876"
South Asia,SAS,Imports of goods and services (current US$),NE.IMP.GNFS.CD,829958653254.241,785673327510.254
South Asia,SAS,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,10.4411346862679,0.135695107757442
South Asia,SAS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,23.4845204173672,21.4769895058441
South Asia (IDA & IBRD),TSA,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,11.1885240156666,-1.29476580662232
South Asia (IDA & IBRD),TSA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,18.0589549695697,17.3076740112407
"South Asia (IDA & IBRD),TSA,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,640866155356.939,649840273643.876"
South Asia (IDA & IBRD),TSA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,829958653254.241,785673327510.254
South Asia (IDA & IBRD),TSA,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,10.4411346862679,0.135695107757442
South Asia (IDA & IBRD),TSA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,23.4845204173672,21.4769895058441
Sub-Saharan Africa,SSF,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,3.25467319735966,0.302984699368736
Sub-Saharan Africa,SSF,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,24.5861632923705,23.008778131746
"Sub-Saharan Africa,SSF,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,430280968916.812,423437855164.225"
Sub-Saharan Africa,SSF,Imports of goods and services (current US$),NE.IMP.GNFS.CD,455631750524.959,437888521175.712
Sub-Saharan Africa,SSF,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,4.71734604306435,0.268362328747031
Sub-Saharan Africa,SSF,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,25.5570730241406,23.8474753374896
Sub-Saharan Africa (excluding high income),SSA,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,3.28745445428112,0.304565292666041
Sub-Saharan Africa (excluding high income),SSA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,24.511714242324,22.9366841204344
"Sub-Saharan Africa (excluding high income),SSA,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,428071181361.407,421291609999.424"
Sub-Saharan Africa (excluding high income),SSA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,453783017034.711,436100691060.831
Sub-Saharan Africa (excluding high income),SSA,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,4.74163406012312,0.28166182583027
Sub-Saharan Africa (excluding high income),SSA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,25.4788752679472,23.7743047450182
Sub-Saharan Africa (IDA & IBRD countries),TSS,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,3.25467319735971,0.302984699368707
Sub-Saharan Africa (IDA & IBRD countries),TSS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,24.5861632923705,23.008778131746
"Sub-Saharan Africa (IDA & IBRD countries),TSS,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,430280968916.812,423437855164.225"
Sub-Saharan Africa (IDA & IBRD countries),TSS,Imports of goods and services (current US$),NE.IMP.GNFS.CD,455631750524.96,437888521175.712
Sub-Saharan Africa (IDA & IBRD countries),TSS,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,4.71734604306432,0.268362328747074
Sub-Saharan Africa (IDA & IBRD countries),TSS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,25.5570730241406,23.8474753374896
Upper middle income,UMC,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,..,..
Upper middle income,UMC,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,23.5494692196588,22.723418390924
"Upper middle income,UMC,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,5441275524868.4,5396707291789.03"
Upper middle income,UMC,Imports of goods and services (current US$),NE.IMP.GNFS.CD,5359879134016.98,5217346087315.01
Upper middle income,UMC,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,..,..
Upper middle income,UMC,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,22.9291135884474,21.9688591839896
World,WLD,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,4.19209044599991,1.2711167016012
World,WLD,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,29.0157575126916,28.136031197243
"World,WLD,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,25263242907929.6,24935856664895.6"
World,WLD,Imports of goods and services (current US$),NE.IMP.GNFS.CD,24633497547350.5,24311310887900
World,WLD,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,4.31359969151315,1.65279533065419
World,WLD,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,28.3518939249673,27.5795258675982
,,,,,
,,,,,
,,,,,
Data from database: World Development Indicators,,,,,
Last Updated: 12/16/2024,,,,,
